Months,CHN,SEA,EAS,USA,EUR,Total
667,-2300,7600,4700,-6600,0,3400
668,7800,-3100,0,-2000,0,2700
669,-4400,9900,-3600,600,0,2500
670,-3600,-3000,-1800,-2000,0,-10400
671,-6000,200,3800,5600,-1200,2400
672,5300,12200,-200,-4400,-1200,11700
673,-5900,12200,400,-1200,-1200,4300
674,11000,-2200,1000,16400,-11150,15050
675,-4800,-5100,1900,-3600,-2150,-13750
676,11900,-2300,-1200,-4500,12750,16650
677,-2500,11200,-12300,5700,750,2850
678,8600,100,1000,-3800,-950,4950
679,-5200,100,2800,-8700,1950,-9050
680,10800,7500,10800,-2700,1950,28350
681,-3700,-2000,-900,7000,-950,-550
682,11000,-2300,-200,-6300,1700,3900
683,-5100,-700,2800,-6700,1950,-7750
684,8300,-2100,-2400,10400,-950,13250
685,-2700,9700,-2100,-1600,-2150,1150
686,10700,-4500,100,5500,1700,13500
687,-3600,-2900,4700,-9500,1950,-9350
688,10100,-2200,1900,7200,-950,16050
689,0,11200,-10200,10200,-950,10250
690,5800,400,-10200,4300,2900,3200
691,-3600,9900,12000,9100,1950,29350
692,11000,-2200,-1200,-2800,0,4800
693,-1000,-2300,12000,200,-1200,7700
694,9300,-3100,0,12000,0,18200
695,-1000,-2200,0,-3000,0,-6200
696,9300,12000,0,0,0,21300
697,-2800,-2900,0,11000,0,5300
698,11100,-2300,0,-1000,0,7800
699,-4600,10100,0,-1000,0,4500
700,-3300,-800,-1200,200,0,-5100
701,-3100,-4400,-900,0,0,-8400
702,9400,-2300,3800,-6600,0,4300
703,12700,8900,0,13200,-1200,33600
704,-4500,300,-1200,200,0,-5200
705,-1000,-2300,-1200,200,-950,-5250
706,7100,11300,-900,0,0,17500
707,-4300,1100,-200,-5500,1950,-6950
708,-3700,-2200,2800,-2800,-950,-6850
709,-5400,-2900,0,-4900,2900,-10300
710,10700,-4500,-1200,1200,0,6200
711,-2700,-2900,-1800,9200,-1200,600
712,7600,9800,2300,-4200,0,15500
713,-1300,7600,-900,-1000,0,4400
714,7800,-700,1000,8200,0,16300
715,-2800,-2200,2800,-2800,0,-5000
716,6600,-1900,0,-3000,0,1700
717,-2900,6800,-1200,400,-1200,1900
718,8400,-2100,0,12200,-1200,17300
719,-6800,-700,0,-1000,0,-8500
720,7900,12000,0,0,-950,18950
721,-3500,100,0,-2000,-950,-6350
722,6900,12300,0,-3900,2900,18200
723,-6900,-400,0,8100,1950,2750
724,9300,-1300,-1200,400,-1200,6000
725,-3800,-4500,0,-1000,0,-9300
726,7000,100,-900,-2000,-950,3250
727,-3600,-3700,1000,-2600,-2150,-11050
728,4200,1000,-7400,3700,1700,3200
729,-400,6800,0,-5900,1950,2450
730,8500,-2200,-11400,10400,0,5300
731,-7700,-600,12000,-2000,-950,750
732,6700,10700,0,-1800,-2150,13450
733,-2700,-2100,12000,-3900,2900,6200
734,9000,-4300,0,-2900,1950,3750
735,-300,-5400,0,12000,0,6300
736,10800,-3000,-10200,8200,0,5800
737,-4300,9800,-1200,-800,0,3500
738,10700,-1900,-900,0,0,7900
739,4300,10800,13000,-4800,0,23300
740,-5200,-1300,2800,-1600,-1200,-6500
741,11500,-4400,0,-1000,0,6100
742,-5200,9200,0,-2000,-950,1050
743,7300,-4600,-1200,1400,-1200,1700
744,-300,6600,0,9300,750,16350
745,7500,400,0,-4900,1950,4950
746,-6200,-3500,0,-2000,-950,-12650
747,6700,10800,-1200,200,0,16500
748,-4300,-3000,-2100,-800,-950,-11150
749,11700,-4500,1000,-5700,2900,5400
750,-1300,10000,2800,5300,1950,18750
751,9900,-5100,0,0,0,4800
752,-1300,7500,0,-1000,0,5200
753,9800,-4300,-1200,11200,0,15500
754,-3700,9200,-900,0,0,4600
755,12400,-6000,-500,-2200,-1200,2500
756,8400,10600,1000,6200,0,26200
757,2000,-7700,1000,-3800,0,-8500
758,4200,-500,2800,-4800,0,1700
759,-2600,9700,0,-2800,-1200,3100
760,10100,-2200,0,-2800,-1200,3900
761,-2100,6600,-2400,1600,-1200,2500
762,12500,-4600,-12300,21400,-950,16050
763,2300,8100,1000,-6700,1950,6650
764,10200,1000,14800,-3800,-950,21250
765,-2400,0,0,-5900,1950,-6350
766,0,12000,-1200,-3700,1950,9050
767,-4400,100,-900,11000,-950,4850
768,-3600,-2100,1000,-7700,2900,-9500
769,10200,9000,2800,-3800,0,18200
770,-1200,-2100,0,11000,0,7700
771,-8000,-2100,0,-3000,0,-13100
772,-6600,11300,-1200,13200,0,16700
773,9300,-2300,0,0,0,7000
774,700,9700,0,-2000,0,8400
775,10200,100,-1200,12200,0,21300
776,-2800,-2200,-3000,-800,0,-8800
777,6700,-2200,2300,-3200,0,3600
778,8400,-3000,-2100,-1800,0,1500
779,-1100,-2200,2600,-7400,0,-8100
780,10200,9000,-900,-1000,0,17300
781,-900,-800,1000,8200,0,7500
782,-5300,1000,2800,-4800,0,-6300
783,-100,9700,-1200,200,0,8600
784,8400,-2200,-1800,12000,0,16400
785,-5800,200,4700,-6600,0,-7500
786,10400,-1600,0,11000,0,19800
787,-6200,1100,-1200,-800,0,-7100
788,-6800,12200,0,-1000,0,4400
789,12700,-9000,0,0,0,3700
790,10100,-2300,0,12000,0,19800
791,-6700,-700,-1200,200,0,-8400
792,-4000,0,-900,0,0,-4900
793,8500,12100,1000,-3800,0,17800
794,-200,-2300,1600,-1600,0,-2500
795,10700,-5200,-1200,-1800,0,2500
796,-5000,200,-11100,10200,0,-5700
797,10900,-2200,3800,-7600,0,4900
798,-2700,11400,10800,1200,0,20700
799,8500,-2300,0,-1000,0,5200
800,2100,-4600,0,-1000,0,-3500
801,11800,9000,0,12000,0,32800
802,-2800,-2300,0,-2000,0,-7100
803,0,0,0,-2000,0,-2000
804,8600,12100,0,200,-1200,19700
805,600,-2300,0,0,0,-1700
806,-5900,-600,-1200,200,0,-7500
807,-1300,-4400,-900,-1000,0,-7600
808,-2800,-2200,2600,-6400,0,-8800
809,-4100,11300,0,200,-1200,6200
810,8500,200,0,-2000,0,6700
811,-3600,-2200,0,0,-950,-6750
812,8400,9800,0,11000,0,29200
813,-5200,300,0,-2900,1950,-5850
814,8500,-2200,0,12200,-2150,16350
815,-200,-2200,0,-3900,2900,-3400
816,9200,-2900,0,0,0,6300
817,-500,-5100,-1200,200,0,-6600
818,6000,12300,-1800,0,0,16500
819,-1000,-2200,4700,-6600,0,-5100
820,11600,-4500,-2400,1400,0,6100
821,-2800,9000,-900,-1000,0,4300
822,-1900,-3700,1000,-2800,0,-7400
823,10100,-1300,2800,-2800,0,8800
824,-4300,12200,0,11000,0,18900
825,-4200,-600,0,0,0,-4800
826,-5100,13100,0,-1000,0,7000
827,9300,-2300,0,12200,-1200,18000
828,-1100,-2300,0,0,0,-3400
829,6700,-400,0,-2000,0,4300
830,7900,100,-1200,200,-950,6050
831,-300,7400,0,-2000,-950,4150
832,-6100,500,0,-2700,1700,-6600
833,-5400,-1900,0,-4900,1950,-10250
834,4500,200,0,-1600,-2400,700
835,-3800,-5200,-2400,2600,-1200,-10000
836,7700,-2100,-1800,0,-950,2850
837,300,6800,4700,5400,-950,16250
838,8500,-2200,0,-2500,-450,3350
839,-1200,-2100,0,-2000,-950,-6250
840,9300,9100,-10200,5300,1950,15450
841,-1100,-2200,0,-5900,1950,-7250
842,6900,11200,10800,-1700,1950,29150
843,6500,-2000,-900,-800,-2150,650
844,-2100,-4500,1000,5300,2900,2600
845,11700,7400,2800,2500,-8250,16150
846,-200,-3100,0,-3000,12000,5700
847,10200,-700,-11400,10400,0,8500
848,-1900,-2200,0,-1000,0,-5100
849,8300,9900,0,-800,-1200,16200
850,-3000,-4200,10800,-1800,0,1800
851,-1200,6700,-1800,-2000,-950,750
852,-1200,-4500,4700,6600,-1200,4400
853,11900,-3100,0,-2900,1950,7850
854,-2700,10500,0,-1000,-950,5850
855,-1900,-1300,0,-4900,2900,-5200
856,11000,9800,0,10000,0,30800
857,-4400,-700,0,-800,-1200,-7100
858,-3600,10800,0,-1000,0,6200
859,11600,-5300,0,12000,-950,17350
860,400,-4500,0,-2000,0,-6100
861,-5100,-700,-1200,-1700,1950,-6750
862,-1900,9800,0,-4700,750,3950
863,10100,-3000,0,-2000,0,5100
864,-2800,-1400,0,0,0,-4200
865,9200,9200,0,-1000,0,17400
866,-2600,-2300,0,11000,0,6100
867,-2200,-4500,0,-2000,0,-8700
868,-4300,11400,0,12200,-1200,18100
869,6100,200,-2100,-800,0,3400
870,-5200,12300,1900,-2800,-950,5250
871,11600,-5300,700,-3600,0,3400
872,-1400,-4300,0,-3900,1950,-7650
873,6700,-2000,0,-5900,1950,750
874,-2600,9000,-2400,-600,0,3400
875,9700,-4300,-3000,12400,-1200,13600
876,-3400,-3800,3800,-7400,-1200,-12000
877,6700,10700,2600,4600,0,24600
878,-2800,-2000,-2400,1800,-2400,-7800
879,11000,8900,-2100,200,-950,17050
880,-900,100,-200,9400,0,8400
881,10600,-4400,3800,-8500,1000,2500
882,400,7500,1900,6200,-950,15050
883,11900,-3900,-1200,-3700,2900,6000
884,-2600,100,-2100,-2700,1950,-5350
885,-5200,12100,3800,-7600,-950,2150
886,-7500,200,-1200,9300,2900,3700
887,-5300,-2100,-1800,-3000,0,-12200
888,-5300,10000,3500,6600,0,14800
889,11000,-3000,-1200,200,0,7000
890,8600,100,-1800,11000,0,17900
891,-2600,-600,3500,-5400,0,-5100
892,5600,11100,0,12000,0,28700
893,-3600,-2000,-10200,8400,-1200,-8600
894,10000,-5300,0,0,0,4700
895,-7600,200,0,0,0,-7400
896,9000,-4300,12000,-1000,0,15700
897,-3500,9000,0,0,0,5500
898,11500,-4500,0,-4000,0,3000
899,-6200,9200,-1200,1800,-3600,0
900,6700,-2200,-1200,1200,0,4500
901,-1300,-4500,-1800,-1000,-950,-9550
902,10100,8900,4700,-6600,-950,16150
903,-8400,-4900,-1200,9300,1950,-3250
904,9400,9700,-900,-2900,1950,17250
905,1000,-6800,1000,-3800,-950,-9550
906,2500,11700,2800,-5700,2900,14200
907,-7600,-600,-1200,-3700,1950,-11150
908,7500,10000,-3600,10800,-1200,23500
909,-4400,-2100,-3000,1400,-1200,-9300
910,8200,-5900,2600,7800,-1200,11500
911,-6200,11600,1000,-4800,-950,650
912,9800,-5100,1000,7400,-11150,1950
913,4300,-10000,4700,-9500,2900,-7600
914,13000,4500,-10200,5300,1950,14550
915,-4400,-2200,0,-2000,12000,3400
916,11700,-5400,10800,9400,-10200,16300
917,-3300,12100,0,-800,-1200,6800
918,3500,-600,0,-1000,12000,13900
919,-1800,9700,0,200,-2150,5950
920,11700,-4600,0,-1800,-2150,3150
921,-3000,9200,0,-2700,1700,5200
922,11700,-5400,0,9100,1000,16400
923,10200,11300,0,-1000,0,20500
924,-6900,1200,0,-4900,1950,-8650
925,8500,9800,0,0,-950,17350
926,-1300,-5200,0,9100,2900,5500
927,8400,-2000,0,0,0,6400
928,-2100,7500,0,-1000,0,4400
929,10100,-2900,0,0,0,7200
930,-4400,12200,0,12000,0,19800
931,7500,-3600,0,-1000,0,2900
932,11500,-3600,0,0,0,7900
933,-2700,9800,0,0,0,7100
934,-7600,-400,0,0,0,-8000
935,7200,12000,-1200,-1800,0,16200
936,-1200,-2900,0,-2000,0,-6100
937,4300,13100,-1800,-2800,-1200,11600
938,-1900,-2200,4700,-4400,-1200,-5000
939,10100,-3100,0,-1000,0,6000
940,-3500,-2100,0,7200,-11150,-9550
941,9200,-2200,0,-1000,-950,5050
942,-1600,12000,0,-4500,500,6400
943,7600,-500,0,-5700,12750,14150
944,-5900,200,0,10200,-11150,-6650
945,10100,9800,-1200,-1600,-1200,15900
946,-1800,-2300,-1200,-600,9850,3950
947,10800,-2100,-2100,-4500,750,2850
948,-6000,-600,-200,-5500,1950,-10350
949,6900,300,100,9200,-1900,14600
950,-3600,9900,5600,-10500,1950,3350
951,11000,-2300,0,-3900,2900,7700
952,-3400,200,-11400,9400,-950,-6150
953,8300,-2000,0,9100,2900,18300
954,-5000,100,0,-3900,1950,-6850
955,9200,-2900,12000,-1000,0,17300
956,-400,-4400,0,20200,-10200,5200
957,8600,11200,0,-1000,0,18800
958,-1600,0,-1200,200,12000,9400
959,8400,12200,-3000,-600,-1200,15800
960,-7700,400,-5500,3800,-1200,-10200
961,4400,300,-1200,-800,0,2700
962,-800,-6700,0,-1000,-950,-9450
963,-2700,-2100,8100,1200,-950,3550
964,5200,-600,5600,-9500,2900,3600
965,-1300,-4400,-1200,-5700,1950,-10650
966,8400,9800,0,0,0,18200
967,-3700,-2800,-3000,10200,0,700
968,11000,9800,4700,-6600,0,18900
969,7600,-2100,0,1200,-1200,5500
970,-3200,-800,0,11000,0,7000
971,4400,100,0,0,-950,3550
972,-4700,7800,0,-1000,0,2100
973,-3600,-2100,0,9300,750,4350
974,13400,-5400,0,0,-950,7050
975,10200,100,0,-3700,1700,8300
976,-1300,6100,0,-3000,0,1800
977,11800,-8100,-1200,-3800,0,-1300
978,-4400,-2800,-3300,2800,-3350,-11050
979,7900,12000,1000,9200,-950,29150
980,-1100,-3000,-200,-6500,2900,-7900
981,-2600,12200,-6700,-100,1000,3800
982,6600,-2200,-900,-1000,-950,1550
983,-3700,-1900,1000,-8700,2900,-10400
984,9400,8900,14800,-4500,750,29350
985,-2100,-4500,0,11000,0,4400
986,-1900,9700,0,-1000,0,6800
987,9400,-700,-1200,12200,0,19700
988,-1300,-4500,0,0,0,-5800
989,8400,10000,0,0,0,18400
990,10900,-3800,0,12000,0,19100
991,-3600,-2100,0,-1000,0,-6700
992,-1900,9800,0,0,0,7900
993,-3000,7800,0,-1000,0,3800
994,-5900,-700,0,-1000,0,-7600
995,13400,-4600,0,-1000,0,7800
996,-1800,100,0,-800,-1200,-3700
997,12000,11200,0,-2000,0,21200
998,11100,0,-2400,-600,-950,7150
999,-5500,-2100,-1800,0,0,-9400
1000,-2600,9800,3500,1700,1950,14350
1001,1900,-6800,-900,-3000,-950,-9750
1002,-2700,-3000,1000,-6300,500,-10500
1003,11400,-4300,1600,-3600,0,5100
1004,-1200,6700,0,21400,-11400,15500
1005,-4500,-2000,0,-2000,-950,-9450
1006,-4600,-2600,0,-1000,11050,2850
1007,-6300,9100,0,-2900,2900,2800
1008,-4300,-2200,0,7100,1950,2550
1009,4400,12200,-1200,-1800,0,13600
1010,-7000,-2100,-900,0,0,-10000
1011,10300,-2300,1000,7200,0,16200
1012,-3700,9200,2800,-2800,0,5500
1013,9400,-2200,0,-2000,0,5200
1014,9500,-800,0,0,0,8700
1015,-4700,10100,0,12200,-1200,16400
1016,8600,-3100,-1200,-800,0,3500
1017,400,8300,0,0,0,8700
1018,9900,-3700,0,-2000,-950,3250
1019,-4500,-1300,-1200,-800,-950,-8750
1020,7900,100,-2100,-2700,2900,6100
1021,-4500,9000,1000,-6500,750,-250
1022,6000,100,1600,9400,0,17100
1023,5300,11300,-1800,-2000,0,12800
1024,-3800,-3700,-6700,4800,0,-9400
1025,9300,-2100,-1200,1200,0,7200
1026,-3700,-2900,11100,-1000,0,3500
1027,8600,0,1000,-2600,-1200,5800
1028,-3600,9000,2800,-2800,0,5400
1029,10200,-1400,0,9000,-950,16850
1030,-4300,-800,0,200,-1200,-6100
1031,-1700,100,0,-2900,1950,-2550
1032,14100,7400,0,12000,-950,32550
1033,-5200,-600,0,-3900,2900,-6800
1034,11100,-6400,0,-4000,0,700
1035,-1300,-4500,-2400,2400,0,-5800
1036,10600,4400,-900,-2000,0,12100
1037,-5000,0,1000,-3600,-1200,-8800
1038,14800,-7700,2800,9200,0,19100
1039,-1900,8900,0,-1000,-950,5050
1040,11500,-5300,0,-2000,0,4200
1041,-1000,9800,0,-3900,1950,6850
1042,4800,800,0,9100,1950,16650
1043,-3300,11300,-1200,-800,0,6000
1044,-600,-7500,0,0,0,-8100
1045,-2700,-1400,0,11000,0,6900
1046,7700,9000,0,0,0,16700
1047,-3600,-2300,-1200,200,0,-6900
1048,-900,9700,-1800,-2000,0,5000
1049,9000,-3000,4700,-7600,0,3100
1050,-4200,12200,-1200,-1800,0,5000
1051,3600,200,0,-800,-1200,1800
1052,400,7600,0,0,0,8000
1053,7400,-4300,0,9200,-1200,11100
1054,-4700,-3500,0,400,-2400,-10200
1055,11000,-1400,0,200,-2150,7650
1056,-6700,10500,0,-3000,0,800
1057,3400,1200,0,-2900,1950,3650
1058,-6000,300,0,-1000,-1900,-8600
1059,6000,11300,0,6100,2900,26300
1060,-7000,-1200,-10200,7300,1950,-9150
1061,8200,-4400,0,0,-950,2850
1062,-4300,-3000,12000,-4900,2900,2700
1063,6300,-700,0,-1000,0,4600
1064,-6000,12200,-1200,1200,0,6200
1065,10700,-6100,-1800,12000,0,14800
1066,-4800,9400,4700,-7400,-1200,700
1067,7600,-2800,0,-1000,0,3800
1068,-6300,-2000,0,-1000,0,-9300
1069,11000,9000,0,-1800,-2150,16050
1070,-4500,-2000,0,1200,-2150,-7450
1071,8600,-2300,0,9100,2900,18300
1072,8400,9900,0,-5900,1000,13400
1073,-2800,-3000,0,1200,-2150,-6750
1074,8600,200,0,-2900,2900,8800
1075,-400,-4500,0,8100,1950,5150
1076,10100,8200,0,0,0,18300
1077,-4200,900,0,-2000,0,-5300
1078,12000,12000,0,-2000,0,22000
1079,-900,0,0,-1000,0,-1900
1080,-2700,0,0,11000,0,8300
1081,10100,-2100,0,-800,-1200,6000
1082,-2800,-2900,-1200,400,-1200,-7700
1083,12500,-4600,0,-400,-4550,2950
1084,-4300,100,0,-1000,0,-5200
1085,10000,9100,0,-2900,1950,18150
1086,7400,-1900,0,-3000,-950,1550
1087,2900,5100,0,-4900,1950,5050
1088,11600,-5300,-1200,-1800,-1900,1400
1089,-1700,0,-3000,9700,500,5500
1090,5900,10600,4700,-9500,1950,13650
1091,-400,-3700,0,8100,1000,5000
1092,9300,9900,-10200,10200,-950,18250
1093,-3500,-3000,0,-4700,1700,-9500
1094,-900,0,12000,-3900,1950,9150
1095,7700,12200,0,12000,0,31900
1096,-1800,-2200,0,-5900,1950,-7950
1097,10200,-700,0,11400,-11400,9500
1098,-8600,-300,0,-1000,0,-9900
1099,8400,-1300,0,0,11050,18150
1100,-1300,7600,0,12000,-950,17350
1101,-3200,-800,-1200,-2700,2900,-5000
1102,4900,-2000,-900,-2700,750,50
1103,-4100,100,1900,-2800,0,-4900
1104,11800,9700,700,-2600,0,19600
1105,-900,-800,-1200,-800,0,-3700
1106,6800,200,0,-1000,0,6000
1107,-2200,-3600,-1800,12000,0,4400
1108,10600,-5300,3500,-5400,0,3400
1109,-2800,-2000,0,-1000,0,-5800
1110,6100,-500,0,-800,-1200,3600
1111,-300,7400,0,-1000,0,6100
1112,-2000,-4500,0,13200,-2150,4550
1113,10100,8900,0,-1000,0,18000
1114,-2900,-2200,0,-3900,1950,-7050
1115,5100,-500,-1200,-800,0,2600
1116,2000,5100,-1800,-4900,1950,2350
1117,11000,-3000,700,-1600,0,7100
1118,-2000,10000,2800,-5600,-1200,4000
1119,-6700,-700,-1200,200,0,-8400
1120,-6900,12400,-3300,400,0,2600
1121,8900,-7600,-200,8400,-950,8550
1122,-2000,8400,1000,-3800,-950,2650
1123,13200,-5300,-500,-5300,2900,5000
1124,-1800,-700,100,3300,1950,2850
1125,5200,12200,4400,-6200,-1200,14400
1126,-400,-4500,-1800,0,0,-6700
1127,10100,-2300,4700,5400,0,17900
1128,-200,9000,0,-3000,0,5800
1129,12300,7700,0,8000,0,28000
1130,-4400,-2900,-2400,1400,0,-8300
1131,-1300,-4300,-1800,-2000,0,-9400
1132,-4600,-2700,3500,6600,0,2800
1133,1800,5400,0,-1000,0,6200
1134,11000,-3000,-2100,21400,-10200,17100
1135,-3600,9800,1000,-2600,-1200,3400
1136,-5000,-700,1600,-3600,0,-7700
1137,5200,200,0,-1000,11050,15450
1138,-3600,9100,0,-1000,0,4500
1139,-2700,-1300,-1200,-1500,750,-5950
1140,10800,7500,-900,12200,-2150,27450
1141,8600,-1500,1000,-7700,2900,3300
1142,-3500,1000,2800,7600,-11400,-3500
1143,-6700,12100,-2400,400,-950,2450
1144,8700,100,0,-1000,11050,18850
1145,-1200,-2200,-900,-3900,2900,-5300
1146,10000,-2900,-1400,6700,1950,14350
1147,-4500,-2100,1600,-2600,0,-7600
1148,9300,-2200,-3000,-1800,0,2300
1149,-1800,9000,2900,-6600,0,3500
1150,9500,0,700,9600,-1200,18600
1151,-1200,9900,2800,-3600,-1200,6700
1152,8700,100,0,0,-950,7850
1153,500,-2200,0,-1000,0,-2700
1154,12700,-3100,0,5100,1950,16650
1155,-1700,100,0,11400,-12350,-2550
1156,-1700,12000,-2400,-2300,1700,7300
1157,-200,-2200,-1200,200,11050,7650
1158,12000,0,-1800,-3000,0,7200
1159,-2600,100,1700,-8300,1950,-7150
1160,-1800,-2200,4700,3400,-950,3150
1161,-2600,-700,0,-3700,1700,-5300
1162,-4600,-2100,-1200,200,0,-7700
1163,-1800,-2200,0,10000,-950,5050
1164,12700,9700,-3000,200,0,19600
1165,-2700,-600,4700,-10500,1950,-7150
1166,-2900,-2700,0,10400,-3350,1450
1167,5300,13100,-1200,-3700,2900,16400
1168,1200,-6800,0,-1000,-950,-7550
1169,300,-4500,-1800,11000,0,5000
1170,-4500,-2800,3500,-8300,1950,-10150
1171,12600,-5400,0,11000,-950,17250
1172,-2700,12100,-10200,6300,2900,8400
1173,500,-5400,0,-1800,-1200,-7900
1174,7400,-2000,12000,-1000,0,16400
1175,-300,7400,0,0,0,7100
1176,-1100,-4600,-2400,12400,0,4300
1177,-5200,13200,-1800,-1000,0,5200
1178,10600,-4400,3500,-4400,0,5300
1179,-400,7400,-1800,-1000,0,4200
1180,11900,-3100,-5500,4800,-1200,6900
1181,-4200,0,0,0,0,-4200
1182,-4100,12100,-1200,-1800,-950,4050
1183,-1800,100,9900,1200,0,9400
1184,-3700,9900,1000,-6700,1950,2450
1185,8900,-4400,2800,9200,-950,15550
1186,200,-7400,0,-2900,2900,-7200
1187,13200,-7600,0,7200,-10200,2600
1188,-200,9700,-1200,400,-1200,7500
1189,-2600,-700,0,-800,10800,6700
1190,400,6700,0,-3000,0,4100
1191,8700,100,0,0,0,8800
1192,600,9700,0,-1000,-950,8350
1193,-7700,-600,0,-2000,-950,-11250
1194,-3300,12000,0,10300,1700,20700
1195,12600,-2300,0,-3900,1950,8350
1196,-2700,12200,0,-1000,0,8500
1197,-4100,100,0,-1000,0,-5000
1198,4400,-700,0,0,0,3700
1199,-700,-5800,0,12000,0,5500
1200,11000,-2200,0,-1000,0,7800
1201,-3800,-2700,-1200,200,0,-7500
1202,9200,-3700,-900,0,0,4600
1203,-7500,13100,3800,-5600,0,3800
1204,-400,-5200,0,-1000,0,-6600
1205,5200,13100,0,-1000,0,17300
1206,-100,-3100,0,-1000,0,-4200
1207,6800,200,-1200,11200,0,17000
1208,9300,9800,0,-1800,-1200,16100
1209,-5200,200,0,2400,-2400,-5000
1210,7500,-2000,0,0,-950,4550
1211,1400,-4600,0,0,0,-3200
1212,9100,-2900,0,-2900,1950,5250
1213,-2400,-1600,0,0,-1900,-5900
1214,10300,12900,0,-3900,2900,22200
1215,-3700,-2100,0,-3900,1950,-7750
1216,14100,-4500,0,12000,0,21600
1217,-1900,8200,-1200,-2500,750,3350
1218,-4300,200,0,0,0,-4100
1219,-1900,-1400,-9200,6600,-1200,-7100
1220,-1800,9800,1900,-2800,0,7100
1221,7700,-700,0,0,-950,6050
1222,1500,-2300,12000,0,0,11200
1223,7700,300,0,-4900,1950,5050
1224,500,7500,0,-1000,-950,6050
1225,-2600,0,0,-2700,1700,-3600
1226,-2500,-700,0,-2000,0,-5200
1227,6800,300,0,-1000,0,6100
1228,-2200,7600,0,12000,0,17400
1229,-8900,-2400,0,-2000,0,-13300
1230,10100,-2200,0,0,0,7900
1231,-1200,-4600,0,-2000,0,-7800
1232,-3300,100,0,-2000,0,-5200
1233,2100,9500,0,13200,-1200,23600
1234,1400,-4600,0,200,-1200,-4200
1235,3500,12300,0,0,-950,14850
1236,-3800,-5200,0,-2000,-950,-11950
1237,9400,-2300,0,-2700,1700,6100
1238,-4300,9700,0,-4900,1950,2450
1239,6900,-600,-10200,10400,-2150,4350
1240,-5400,-2100,0,0,-950,-8450
1241,12600,6600,12000,-3900,2900,30200
1242,-5200,300,0,-3700,750,-7850
1243,6600,-2100,-2400,-600,0,1500
1244,-1100,6600,0,-4000,-950,550
1245,11000,-1400,-4200,10600,-10200,5800
1246,-4300,-1500,3500,-11300,1950,-11650
1247,9300,-1300,-3000,-600,9850,14250
1248,-2900,10000,-6400,900,1700,3300
1249,11800,-3100,-200,-5600,0,2900
1250,-2700,-2300,14800,7400,-11150,6050
1251,9300,12100,0,-3000,0,18400
1252,-3500,-3000,0,-5900,13950,1550
1253,12600,-2300,0,11000,-950,20350
1254,-5100,12100,0,-3900,2900,6000
1255,10100,-3000,0,-4000,0,3100
1256,-6400,-900,0,12200,-1200,3700
1257,12500,-5300,-1200,-1800,0,4200
1258,-2600,-2200,-1800,11000,0,4400
1259,8400,-3000,4700,-5600,0,4500
1260,-4300,12200,0,12000,0,19900
1261,-2300,-5000,0,-3000,0,-10300
1262,6600,10000,0,0,0,16600
1263,6000,400,0,12000,0,18400
1264,-6800,200,0,-1000,0,-7600
1265,-1200,7500,0,-1000,0,5300
1266,5900,-2100,-1200,-600,-1200,800
1267,600,-5400,0,-2000,0,-6800
1268,7800,-800,-1200,200,0,6000
1269,-5000,12100,-900,-1000,-950,4250
1270,9200,-2200,1000,-3600,-2150,2250
1271,-1100,9800,2800,4300,1950,17750
1272,8300,-1900,-1200,-4700,2900,3400
1273,5200,-500,0,0,0,4700
1274,-1800,-2200,0,-2000,0,-6000
1275,8400,9700,-1200,11400,-1200,27100
1276,-5100,100,0,1200,-1200,-5000
1277,10700,-5200,-1800,10000,-950,12750
1278,-5000,100,3500,-5400,0,-6800
1279,-5300,11500,0,-2900,1950,5250
1280,6000,1000,0,-1000,-950,5050
1281,5800,-2100,0,-2900,2900,3700
1282,-2200,-5200,0,11000,0,3600
1283,400,-4500,-1200,-800,0,-6100
1284,3500,11400,-1800,0,0,13100
1285,6200,100,3500,6600,0,16400
1286,-4300,-3100,0,0,0,-7400
1287,5000,10800,0,0,0,15800
1288,-4400,-2100,0,0,0,-6500
1289,11200,-7400,0,-1000,0,2800
1290,-6800,-500,0,0,0,-7300
1291,10800,6700,0,400,-2400,15500
1292,-5900,1000,0,-1000,0,-5900
1293,6100,11300,-1200,200,0,16400
1294,-1800,-2200,-3000,-800,-950,-8750
1295,10000,-3000,4700,-9600,-950,1150
1296,-6000,13200,0,-3900,1950,5250
1297,6500,-1900,0,-3700,1700,2600
1298,-7000,-1900,0,16400,-11400,-3900
1299,9300,-3000,-1200,600,-2400,3300
1300,-6600,100,-4200,400,-950,-11250
1301,8500,-2200,3800,-7600,11050,13550
1302,-6200,9100,3800,-11500,1950,-2850
1303,7600,-2300,0,-3900,1950,3350
1304,-2600,-2200,0,-3000,-950,-8750
1305,9300,11300,0,8100,1950,30650
1306,6900,300,0,3300,-7300,3200
1307,-2800,-2200,0,11200,-1200,5000
1308,7000,12100,0,-1800,10800,28100
1309,-1900,-2900,0,-4000,-950,-9750
1310,8400,-2100,-2400,13400,-950,16350
1311,-1100,-1400,-900,-4900,2900,-5400
1312,7700,-1400,1000,4300,1950,13550
1313,-4200,900,2800,-3800,0,-4300
1314,10100,9800,0,-2000,0,17900
1315,-2800,-2000,0,20200,-10200,5200
1316,9200,-3000,-1200,-800,0,4200
1317,-1600,0,0,-3000,0,-4600
1318,11700,-3100,0,0,12000,20600
1319,-8600,13200,0,-3800,-1200,-400
1320,11500,-4600,-1200,12200,0,17900
1321,3700,-7700,100,-2800,0,-6700
